reference,Centrale,inverter.name,Invertername Corrected,Inverter num,inverter.serial,inverter.model,inverter.data.address,enabled,puissance Nominale (kW)
P002184,Cemoi,Onduleur 23,Onduleur 23,23,2101073024ESH3002032,HUAWEI/HUAWEI/SUN2000-42KTL,2101073024ESH3002032,True,53.68
P002184,Cemoi,Onduleur 24,Onduleur 24,24,2101073024ESH3001930,HUAWEI/HUAWEI/SUN2000-42KTL,2101073024ESH3001930,True,51.24
P002185,Marchesseau,Onduleur 1,Onduleur 1,1,OND1-XP1000-BP,KACO/Blueplanet/1000 TL3,OND1-XP1000-BP,True,1198.53
P002185,Marchesseau,Onduleur 2,Onduleur 2,2,OND2-XP1000-BP,KACO/Blueplanet/1000 TL3,OND2-XP1000-BP,True,1198.53
P002185,Marchesseau,Onduleur 3,Onduleur 3,3,OND3-XP1000-BP,KACO/Blueplanet/750 TL3,OND3-XP1000-BP,True,1198.53
P002188,Bouhbouh,Onduleur 1,Onduleur 1,1,OND1-XP1000-BP,KACO/Blueplanet/1000 TL3,OND1-XP1000-BP,True,1198.53
P002211,Baron,Onduleur 1,Onduleur 1,1,1,KACO/Blueplanet/1000 TL3,1,True,1230.39
P002211,Baron,Onduleur 2,Onduleur 2,2,2,KACO/Blueplanet/1000 TL3,2,True,1230.39
P002212,Yang,Onduleur 1,Onduleur 1,1,1,KACO/Blueplanet/1000 TL3,1,True,1230.39
P002212,Yang,Onduleur 2,Onduleur 2,2,2,KACO/Blueplanet/1000 TL3,2,True,1230.39
P002212,Yang,Onduleur 3,Onduleur 3,3,3,KACO/KACO/XP550-OD-TL,3,True,621.81
P002216,Gabardan,Onduleur 1 ,Onduleur 1 ,1,A200305C050,SUNGROW/SUNGROW/SG250HX,GABARDAN1.inverter-1,True,228.375
P002216,Gabardan,Onduleur 10,Onduleur 10,10,A2005120651,SUNGROW/SUNGROW/SG250HX,GABARDAN1.inverter-10,True,228.375
P002216,Gabardan,Onduleur 11,Onduleur 11,11,A200305C011,SUNGROW/SUNGROW/SG250HX,GABARDAN1.inverter-11,True,228.375
P002216,Gabardan,Onduleur 12,Onduleur 12,12,A200305C014,SUNGROW/SUNGROW/SG250HX,GABARDAN2.inverter-1,True,228.375
P002216,Gabardan,Onduleur 13,Onduleur 13,13,A200305C036,SUNGROW/SUNGROW/SG250HX,GABARDAN2.inverter-2,True,228.375
P002216,Gabardan,Onduleur 14,Onduleur 14,14,A200305C026,SUNGROW/SUNGROW/SG250HX,GABARDAN2.inverter-3,True,228.375
P002216,Gabardan,Onduleur 15,Onduleur 15,15,A200305C049,SUNGROW/SUNGROW/SG250HX,GABARDAN2.inverter-4,True,228.375
P002216,Gabardan,Onduleur 16 ,Onduleur 16 ,16,A200305C005,SUNGROW/SUNGROW/SG250HX,GABARDAN2.inverter-5,True,228.375
P002216,Gabardan,Onduleur 17,Onduleur 17,17,A200305C053,SUNGROW/SUNGROW/SG250HX,GABARDAN2.inverter-6,True,228.375
P002216,Gabardan,Onduleur 18,Onduleur 18,18,A200305C029,SUNGROW/SUNGROW/SG250HX,GABARDAN2.inverter-7,True,228.375
P002216,Gabardan,Onduleur 19,Onduleur 19,19,A200305C033,SUNGROW/SUNGROW/SG250HX,GABARDAN2.inverter-8,True,228.375
P002216,Gabardan,Onduleur 2,Onduleur 2,2,A2005111066,SUNGROW/SUNGROW/SG250HX,GABARDAN1.inverter-2,True,228.375
P002216,Gabardan,Onduleur 20,Onduleur 20,20,A2003050285,SUNGROW/SUNGROW/SG250HX,GABARDAN2.inverter-9,True,228.375
P002216,Gabardan,Onduleur 21,Onduleur 21,21,A200305C051,SUNGROW/SUNGROW/SG250HX,GABARDAN2.inverter-10,True,228.375
P002216,Gabardan,Onduleur 22,Onduleur 22,22,A200305C054,SUNGROW/SUNGROW/SG250HX,GABARDAN2.inverter-11,True,228.375
P002216,Gabardan,Onduleur 3,Onduleur 3,3,A200305C010,SUNGROW/SUNGROW/SG250HX,GABARDAN1.inverter-3,True,228.375
P002216,Gabardan,Onduleur 4,Onduleur 4,4,A200305C023,SUNGROW/SUNGROW/SG250HX,GABARDAN1.inverter-4,True,228.375
P002216,Gabardan,Onduleur 5,Onduleur 5,5,A2005111068,SUNGROW/SUNGROW/SG250HX,GABARDAN1.inverter-5,True,228.375
P002216,Gabardan,Onduleur 6,Onduleur 6,6,A2003120059,SUNGROW/SUNGROW/SG250HX,GABARDAN1.inverter-6,True,228.375
P002216,Gabardan,Onduleur 7,Onduleur 7,7,A2003140068,SUNGROW/SUNGROW/SG250HX,GABARDAN1.inverter-7,True,228.375
P002216,Gabardan,Onduleur 8,Onduleur 8,8,A200305C019,SUNGROW/SUNGROW/SG250HX,GABARDAN1.inverter-8,True,228.375
P002216,Gabardan,Onduleur 9,Onduleur 9,9,A2005111233,SUNGROW/SUNGROW/SG250HX,GABARDAN1.inverter-9,True,228.375
P002225,Noe,Onduleur 1,Onduleur 1,1,1.0,JEMA/JEMA/IFX3 1100,1.0,True,1170.0
P002225,Noe,Onduleur 2,Onduleur 2,2,2.0,JEMA/JEMA/IFX3 1100,2.0,True,1175.85
P002225,Noe,Onduleur 3,Onduleur 3,3,3.0,JEMA/JEMA/IFX3 1100,3.0,True,1175.85
P002225,Noe,Onduleur 4,Onduleur 4,4,4.0,JEMA/JEMA/IFX3 1100,4.0,True,1175.85
P002242,Magro 1,Onduleur 1,Onduleur 1,1,1,KACO/Blueplanet/1000 TL3,1,True,1230.39
P002242,Magro 1,Onduleur 2,Onduleur 2,2,2,KACO/Blueplanet/1000 TL3,2,True,1230.39
P002242,Magro 1,Onduleur 3,Onduleur 3,3,3,KACO/Blueplanet/1000 TL3,3,True,621.81
P002246,Espace Carat,Onduleur 1-19,Onduleur 1-19,19,2101074398ESK5003634,HUAWEI/HUAWEI/SUN2000-105KTL-H1,2101074398ESK5003634,True,137.025
P002246,Espace Carat,Onduleur 1-20,Onduleur 1-20,20,2101074398ESK5000360,HUAWEI/HUAWEI/SUN2000-105KTL-H1,2101074398ESK5000360,True,118.755
P002246,Espace Carat,Onduleur 1-21,Onduleur 1-21,21,2101074398ESK5004407,HUAWEI/HUAWEI/SUN2000-105KTL-H1,2101074398ESK5004407,True,118.755
P002246,Espace Carat,Onduleur 1-22,Onduleur 1-22,22,2101074398ESK5000368,HUAWEI/HUAWEI/SUN2000-105KTL-H1,2101074398ESK5000368,True,137.025
P002246,Espace Carat,Onduleur 1-23,Onduleur 1-23,23,6T1979048065,HUAWEI/HUAWEI/SUN2000-185KTL-H1,6T1979048065,True,155.295
P002246,Espace Carat,Onduleur 1-24,Onduleur 1-24,24,6T1979035580,HUAWEI/HUAWEI/SUN2000-185KTL-H1,6T1979035580,True,176.61
P002246,Espace Carat,Onduleur 1-25,Onduleur 1-25,25,6T1979035656,HUAWEI/HUAWEI/SUN2000-185KTL-H1,6T1979035656,True,194.88
P002246,Espace Carat,Onduleur 1-26,Onduleur 1-26,26,6T1979048080,HUAWEI/HUAWEI/SUN2000-185KTL-H1,6T1979048080,True,207.06
P002246,Espace Carat,Onduleur 1-27,Onduleur 1-27,27,2101074398ESK5004155,HUAWEI/HUAWEI/SUN2000-105KTL-H1,2101074398ESK5004155,True,85.26
P002246,Espace Carat,Onduleur 1-28,Onduleur 1-28,28,2101074398ESK5000301,HUAWEI/HUAWEI/SUN2000-105KTL-H1,2101074398ESK5000301,True,97.44
P002246,Espace Carat,Onduleur 1-29,Onduleur 1-29,29,2101074398ESK5004058,HUAWEI/HUAWEI/SUN2000-105KTL-H1,2101074398ESK5004058,True,127.89
P002246,Espace Carat,Onduleur 1-30,Onduleur 1-30,30,2101074398ESK5000308,HUAWEI/HUAWEI/SUN2000-105KTL-H1,2101074398ESK5000308,True,140.07
P002246,Espace Carat,Onduleur 1-31,Onduleur 1-31,31,6T1979048059,HUAWEI/HUAWEI/SUN2000-185KTL-H1,6T1979048059,True,152.25
P002246,Espace Carat,Onduleur 1-32,Onduleur 1-32,32,6T1979048144,HUAWEI/HUAWEI/SUN2000-185KTL-H1,6T1979048144,True,164.43
P002246,Espace Carat,Onduleur 1-33,Onduleur 1-33,33,2101074398ESK5000337,HUAWEI/HUAWEI/SUN2000-105KTL-H1,2101074398ESK5000337,True,122.235
P002246,Espace Carat,Onduleur 1-34,Onduleur 1-34,34,ES2110035028,HUAWEI/HUAWEI/SUN2000-105KTL-H1,ES2110035028,True,127.89
P002246,Espace Carat,Onduleur 1-35,Onduleur 1-35,35,2101074398ESLA000518,HUAWEI/HUAWEI/SUN2000-105KTL-H1,2101074398ESLA000518,True,137.025
P002246,Espace Carat,Onduleur 1-36,Onduleur 1-36,36,6T1979048135,HUAWEI/HUAWEI/SUN2000-185KTL-H1,6T1979048135,True,149.205
P002246,Espace Carat,Onduleur 2-01,Onduleur 2-01,1,2101074398ESK4002270,HUAWEI/HUAWEI/SUN2000-105KTL-H1,2101074398ESK4002270,True,109.62
P002246,Espace Carat,Onduleur 2-02,Onduleur 2-02,2,2101074398ESK5003685,HUAWEI/HUAWEI/SUN2000-105KTL-H1,2101074398ESK5003685,True,124.845
P002246,Espace Carat,Onduleur 2-03,Onduleur 2-03,3,2101074398ESK5003633,HUAWEI/HUAWEI/SUN2000-105KTL-H1,2101074398ESK5003633,True,140.07
P002246,Espace Carat,Onduleur 2-04,Onduleur 2-04,4,ES1990008821,HUAWEI/HUAWEI/SUN2000-185KTL-H1,ES1990008821,True,155.295
P002246,Espace Carat,Onduleur 2-05,Onduleur 2-05,5,ES1990008714,HUAWEI/HUAWEI/SUN2000-185KTL-H1,ES1990008714,True,173.565
P002246,Espace Carat,Onduleur 2-06,Onduleur 2-06,6,ES1990008820,HUAWEI/HUAWEI/SUN2000-185KTL-H1,ES1990008820,True,188.79
P002246,Espace Carat,Onduleur 2-07,Onduleur 2-07,7,ES1990008822,HUAWEI/HUAWEI/SUN2000-185KTL-H1,ES1990008822,True,204.015
P002246,Espace Carat,Onduleur 2-08,Onduleur 2-08,8,2101074398ESK5004181,HUAWEI/HUAWEI/SUN2000-105KTL-H1,2101074398ESK5004181,True,100.485
P002246,Espace Carat,Onduleur 2-09,Onduleur 2-09,9,2101074398ESK5004149,HUAWEI/HUAWEI/SUN2000-105KTL-H1,2101074398ESK5004149,True,121.8
P002246,Espace Carat,Onduleur 2-10,Onduleur 2-10,10,2101074398ESK5003680,HUAWEI/HUAWEI/SUN2000-105KTL-H1,2101074398ESK5003680,True,110.49
P002246,Espace Carat,Onduleur 2-11,Onduleur 2-11,11,2101074398ESK5004082,HUAWEI/HUAWEI/SUN2000-105KTL-H1,2101074398ESK5004082,True,123.975
P002246,Espace Carat,Onduleur 2-12,Onduleur 2-12,12,2101074398ESK5000348,HUAWEI/HUAWEI/SUN2000-105KTL-H1,2101074398ESK5000348,True,123.975
P002246,Espace Carat,Onduleur 2-13,Onduleur 2-13,13,2101074398ESK5000260,HUAWEI/HUAWEI/SUN2000-105KTL-H1,2101074398ESK5000260,True,122.67
P002246,Espace Carat,Onduleur 2-14,Onduleur 2-14,14,ES19A0000945,HUAWEI/HUAWEI/SUN2000-185KTL-H1,ES19A0000945,True,225.33
P002246,Espace Carat,Onduleur 2-15,Onduleur 2-15,15,ES19A0001497,HUAWEI/HUAWEI/SUN2000-185KTL-H1,ES19A0001497,True,213.15
P002246,Espace Carat,Onduleur 2-16,Onduleur 2-16,16,ES19A0001501,HUAWEI/HUAWEI/SUN2000-185KTL-H1,ES19A0001501,True,194.88
P002246,Espace Carat,Onduleur 2-17,Onduleur 2-17,17,ES19A0001462,HUAWEI/HUAWEI/SUN2000-185KTL-H1,ES19A0001462,True,176.61
P002246,Espace Carat,Onduleur 2-18,Onduleur 2-18,18,ES19A0001537,HUAWEI/HUAWEI/SUN2000-185KTL-H1,ES19A0001537,True,155.295
P002254,Neuvic,Onduleur 01,Onduleur 01,1,1,DELTA/DELTA/M125HV,1,True,1230.39
P002254,Neuvic,Onduleur 02,Onduleur 02,2,2,DELTA/DELTA/M125HV,2,True,1230.39
P002254,Neuvic,Onduleur 03,Onduleur 03,3,3,DELTA/DELTA/M125HV,3,True,621.81
P002254,Neuvic,Onduleur 04,Onduleur 04,4,4,DELTA/DELTA/M125HV,4,True,143.0
P002254,Neuvic,Onduleur 05,Onduleur 05,5,5,DELTA/DELTA/M125HV,5,True,143.0
P002254,Neuvic,Onduleur 06,Onduleur 06,6,6,DELTA/DELTA/M125HV,6,True,143.0
P002254,Neuvic,Onduleur 07,Onduleur 07,7,7,DELTA/DELTA/M125HV,7,True,143.0
P002254,Neuvic,Onduleur 08,Onduleur 08,8,8,DELTA/DELTA/M125HV,8,True,143.0
P002254,Neuvic,Onduleur 09,Onduleur 09,9,9,DELTA/DELTA/M125HV,9,True,143.0
P002254,Neuvic,Onduleur 10,Onduleur 10,10,10,DELTA/DELTA/M125HV,10,True,143.0
P002254,Neuvic,Onduleur 11,Onduleur 11,11,11,DELTA/DELTA/M125HV,11,True,143.0
P002254,Neuvic,Onduleur 12,Onduleur 12,12,12,DELTA/DELTA/M125HV,12,True,143.0
P002254,Neuvic,Onduleur 13,Onduleur 13,13,13,DELTA/DELTA/M125HV,13,True,143.0
P002254,Neuvic,Onduleur 14,Onduleur 14,14,14,DELTA/DELTA/M125HV,14,True,143.0
P002254,Neuvic,Onduleur 15,Onduleur 15,15,15,DELTA/DELTA/M125HV,15,True,143.0
P002254,Neuvic,Onduleur 16,Onduleur 16,16,16,DELTA/DELTA/M125HV,16,True,136.5
P002254,Neuvic,Onduleur 17,Onduleur 17,17,17,DELTA/DELTA/M125HV,17,True,136.5
P002254,Neuvic,Onduleur 18,Onduleur 18,18,18,DELTA/DELTA/M125HV,18,True,136.5
P002254,Neuvic,Onduleur 19,Onduleur 19,19,19,DELTA/DELTA/M125HV,19,True,136.5
P002254,Neuvic,Onduleur 20,Onduleur 20,20,20,DELTA/DELTA/M125HV,20,True,136.5
P002254,Neuvic,Onduleur 21,Onduleur 21,21,21,DELTA/DELTA/M125HV,21,True,136.5
P002254,Neuvic,Onduleur 22,Onduleur 22,22,22,DELTA/DELTA/M125HV,22,True,136.5
P002254,Neuvic,Onduleur 23,Onduleur 23,23,23,DELTA/DELTA/M125HV,23,True,136.5
P002254,Neuvic,Onduleur 24,Onduleur 24,24,24,DELTA/DELTA/M125HV,24,True,136.5
P002254,Neuvic,Onduleur 25,Onduleur 25,25,25,DELTA/DELTA/M125HV,25,True,136.5
P002254,Neuvic,Onduleur 26,Onduleur 26,26,26,DELTA/DELTA/M125HV,26,True,114.07
P002254,Neuvic,Onduleur 27,Onduleur 27,27,27,DELTA/DELTA/M125HV,27,True,114.07
P002254,Neuvic,Onduleur 28,Onduleur 28,28,28,DELTA/DELTA/M125HV,28,True,107.36
P002254,Neuvic,Onduleur 29,Onduleur 29,29,29,DELTA/DELTA/M125HV,29,True,114.07
P002254,Neuvic,Onduleur 30,Onduleur 30,30,30,DELTA/DELTA/M125HV,30,True,107.36
P002254,Neuvic,Onduleur 31,Onduleur 31,31,31,DELTA/DELTA/M125HV,31,True,108.885
P002256,Carpentras,Onduleur 1,Onduleur 1,1,ES2090007521,HUAWEI/HUAWEI/SUN2000-185KTL-H1,ES2090007521,True,208.8
P002256,Carpentras,Onduleur 10,Onduleur 10,10,ES2090020549,HUAWEI/HUAWEI/SUN2000-185KTL-H1,ES2090020549,True,208.8
P002256,Carpentras,Onduleur 2,Onduleur 2,2,2101074398ESLA000530,HUAWEI/HUAWEI/SUN2000-105KTL-H1,2101074398ESLA000530,True,123.975
P002256,Carpentras,Onduleur 3,Onduleur 3,3,2101074398ESLA000442,HUAWEI/HUAWEI/SUN2000-105KTL-H1,2101074398ESLA000442,True,123.975
P002256,Carpentras,Onduleur 4,Onduleur 4,4,2101074398ESLA000392,HUAWEI/HUAWEI/SUN2000-105KTL-H1,2101074398ESLA000392,True,130.5
P002256,Carpentras,Onduleur 5,Onduleur 5,5,ES2090021635,HUAWEI/HUAWEI/SUN2000-185KTL-H1,ES2090021635,True,169.65
P002256,Carpentras,Onduleur 6,Onduleur 6,6,ES2090021578,HUAWEI/HUAWEI/SUN2000-185KTL-H1,ES2090021578,True,234.9
P002256,Carpentras,Onduleur 7,Onduleur 7,7,2101074398ESLA000364,HUAWEI/HUAWEI/SUN2000-105KTL-H1,2101074398ESLA000364,True,117.45
P002256,Carpentras,Onduleur 8,Onduleur 8,8,ES20B0063199,HUAWEI/HUAWEI/SUN2000-105KTL-H1,ES20B0063199,True,117.45
P002256,Carpentras,Onduleur 9,Onduleur 9,9,ES2090021695,HUAWEI/HUAWEI/SUN2000-185KTL-H1,ES2090021695,True,169.65
P002257,ATN,Onduleur 01,Onduleur 01,1,ES2090019501,HUAWEI/HUAWEI/SUN2000-185KTL-H1,ES2090019501,True,240.3
P002257,ATN,Onduleur 02,Onduleur 02,2,ES2090008130,HUAWEI/HUAWEI/SUN2000-185KTL-H1,ES2090008130,True,240.3
P002257,ATN,Onduleur 03,Onduleur 03,3,ES2170041972,HUAWEI/HUAWEI/SUN2000-185KTL-H1,ES2170041972,True,240.3
P002257,ATN,Onduleur 04,Onduleur 04,4,ES2090019942,HUAWEI/HUAWEI/SUN2000-185KTL-H1,ES2090019942,True,240.3
P002257,ATN,Onduleur 05,Onduleur 05,5,ES2090019500,HUAWEI/HUAWEI/SUN2000-185KTL-H1,ES2090019500,True,240.3
P002257,ATN,Onduleur 06,Onduleur 06,6,ES2090019918,HUAWEI/HUAWEI/SUN2000-185KTL-H1,ES2090019918,True,240.3
P002257,ATN,Onduleur 07,Onduleur 07,7,ES2090008166,HUAWEI/HUAWEI/SUN2000-185KTL-H1,ES2090008166,True,240.3
P002257,ATN,Onduleur 08,Onduleur 08,8,ES2090008157,HUAWEI/HUAWEI/SUN2000-185KTL-H1,ES2090008157,True,240.3
P002257,ATN,Onduleur 09,Onduleur 09,9,ES2090007440,HUAWEI/HUAWEI/SUN2000-185KTL-H1,ES2090007440,True,180.225
P002257,ATN,Onduleur 10,Onduleur 10,10,ES2090007461,HUAWEI/HUAWEI/SUN2000-185KTL-H1,ES2090007461,True,180.225
P002257,ATN,Onduleur 11,Onduleur 11,11,ES2090019214,HUAWEI/HUAWEI/SUN2000-185KTL-H1,ES2090019214,True,180.225
P002260,Espira ,Onduleur 01,Onduleur 01,1,6T22B9001108,HUAWEI/HUAWEI/SUN2000-215KTL-H0,6T22B9001108,True,240.72
P002260,Espira ,Onduleur 02,Onduleur 02,2,6T22B9001187,HUAWEI/HUAWEI/SUN2000-215KTL-H0,6T22B9001187,True,254.88
P002260,Espira ,Onduleur 03,Onduleur 03,3,6T22B9001278,HUAWEI/HUAWEI/SUN2000-215KTL-H0,6T22B9001278,True,240.72
P002260,Espira ,Onduleur 04,Onduleur 04,4,6T22B9001295,HUAWEI/HUAWEI/SUN2000-215KTL-H0,6T22B9001295,True,240.72
P002260,Espira ,Onduleur 05,Onduleur 05,5,6T22A9051413,HUAWEI/HUAWEI/SUN2000-215KTL-H0,6T22A9051413,True,254.88
P002260,Espira ,Onduleur 06,Onduleur 06,6,6T22B9001173,HUAWEI/HUAWEI/SUN2000-215KTL-H0,6T22B9001173,True,254.88
P002260,Espira ,Onduleur 07,Onduleur 07,7,6T22B9001020,HUAWEI/HUAWEI/SUN2000-215KTL-H0,6T22B9001020,True,254.88
P002260,Espira ,Onduleur 08,Onduleur 08,8,6T22A9051445,HUAWEI/HUAWEI/SUN2000-215KTL-H0,6T22A9051445,True,254.88
P002260,Espira ,Onduleur 09,Onduleur 09,9,6T22B9001171,HUAWEI/HUAWEI/SUN2000-215KTL-H0,6T22B9001171,True,240.72
P002260,Espira ,Onduleur 10,Onduleur 10,10,6T22B9001259,HUAWEI/HUAWEI/SUN2000-215KTL-H0,6T22B9001259,True,254.88
P002260,Espira ,Onduleur 11,Onduleur 11,11,6T22A9051379,HUAWEI/HUAWEI/SUN2000-215KTL-H0,6T22A9051379,True,240.72
P002260,Espira ,Onduleur 12,Onduleur 12,12,6T22B9001007,HUAWEI/HUAWEI/SUN2000-215KTL-H0,6T22B9001007,True,240.72
P002260,Espira ,Onduleur 13,Onduleur 13,13,6T22B9001296,HUAWEI/HUAWEI/SUN2000-215KTL-H0,6T22B9001296,True,240.72
P002260,Espira ,Onduleur 14,Onduleur 14,14,6T22A9051392,HUAWEI/HUAWEI/SUN2000-215KTL-H0,6T22A9051392,True,254.88
P002262,Safari de Peaugres Sud,Onduleur 1,Onduleur 1,1,2101074398ESK7000813,HUAWEI/HUAWEI/SUN2000-105KTL-H1,2101074398ESK7000813,True,117.45
P002262,Safari de Peaugres Sud,Onduleur 10,Onduleur 10,10,2101074398ESK7000140,HUAWEI/HUAWEI/SUN2000-105KTL-H1,2101074398ESK7000140,True,130.5
P002262,Safari de Peaugres Sud,Onduleur 11,Onduleur 11,11,2101074398ESK7000386,HUAWEI/HUAWEI/SUN2000-105KTL-H1,2101074398ESK7000386,True,143.55
P002262,Safari de Peaugres Sud,Onduleur 2,Onduleur 2,2,6T1979048085,HUAWEI/HUAWEI/SUN2000-185KTL-H1,6T1979048085,True,202.275
P002262,Safari de Peaugres Sud,Onduleur 3,Onduleur 3,3,2101074398ESK7000673,HUAWEI/HUAWEI/SUN2000-105KTL-H1,2101074398ESK7000673,True,130.5
P002262,Safari de Peaugres Sud,Onduleur 4,Onduleur 4,4,2101074398ESK7000614,HUAWEI/HUAWEI/SUN2000-105KTL-H1,2101074398ESK7000614,True,130.5
P002262,Safari de Peaugres Sud,Onduleur 5,Onduleur 5,5,6T1979048095,HUAWEI/HUAWEI/SUN2000-185KTL-H1,6T1979048095,True,228.375
P002262,Safari de Peaugres Sud,Onduleur 6,Onduleur 6,6,6T1979046000,HUAWEI/HUAWEI/SUN2000-185KTL-H1,6T1979046000,True,189.225
P002262,Safari de Peaugres Sud,Onduleur 7,Onduleur 7,7,2101074398ESK7000854,HUAWEI/HUAWEI/SUN2000-105KTL-H1,2101074398ESK7000854,True,117.45
P002262,Safari de Peaugres Sud,Onduleur 8,Onduleur 8,8,2101074398ESK7000171,HUAWEI/HUAWEI/SUN2000-105KTL-H1,2101074398ESK7000171,True,130.5
P002262,Safari de Peaugres Sud,Onduleur 9,Onduleur 9,9,6T1979045983,HUAWEI/HUAWEI/SUN2000-185KTL-H1,6T1979045983,True,221.85
P002263,Desmartis,Onduleur 1,Onduleur 1,1,1,KACO/Blueplanet/1000 TL3,1,True,1230.39
P002263,Desmartis,Onduleur 2,Onduleur 2,2,2,KACO/KACO/XP550-OD-TL,2,True,1230.39
P002263,Desmartis,Onduleur 3,Onduleur 3,3,3,KACO/Blueplanet/1000 TL3,3,True,621.81
P002269,Frontignan,Onduleur 01,Onduleur 01,1,ES2090019505,HUAWEI/HUAWEI/SUN2000-185KTL-H1,ES2090019505,True,205.92
P002269,Frontignan,Onduleur 02,Onduleur 02,2,ES2090019617,HUAWEI/HUAWEI/SUN2000-185KTL-H1,ES2090019617,True,205.92
P002269,Frontignan,Onduleur 03,Onduleur 03,3,6T20A9002501,HUAWEI/HUAWEI/SUN2000-185KTL-H1,6T20A9002501,True,214.89
P002269,Frontignan,Onduleur 04,Onduleur 04,4,ES2090008125,HUAWEI/HUAWEI/SUN2000-185KTL-H1,ES2090008125,True,205.92
P002269,Frontignan,Onduleur 05,Onduleur 05,5,ES2090007448,HUAWEI/HUAWEI/SUN2000-185KTL-H1,ES2090007448,True,205.92
P002269,Frontignan,Onduleur 06,Onduleur 06,6,6T20A9036861,HUAWEI/HUAWEI/SUN2000-185KTL-H1,6T20A9036861,True,205.92
P002269,Frontignan,Onduleur 07,Onduleur 07,7,6T20A9002530,HUAWEI/HUAWEI/SUN2000-185KTL-H1,6T20A9002530,True,217.36
P002269,Frontignan,Onduleur 08,Onduleur 08,8,6T20A9002129,HUAWEI/HUAWEI/SUN2000-185KTL-H1,6T20A9002129,True,205.92
P002269,Frontignan,Onduleur 09,Onduleur 09,9,6T20A9002170,HUAWEI/HUAWEI/SUN2000-185KTL-H1,6T20A9002170,True,205.92
P002269,Frontignan,Onduleur 10,Onduleur 10,10,6T20A9037137,HUAWEI/HUAWEI/SUN2000-185KTL-H1,6T20A9037137,True,205.92
P002269,Frontignan,Onduleur 11,Onduleur 11,11,6T20A9037089,HUAWEI/HUAWEI/SUN2000-185KTL-H1,6T20A9037089,True,205.92
P002269,Frontignan,Onduleur 12,Onduleur 12,12,6T20A9037008,HUAWEI/HUAWEI/SUN2000-185KTL-H1,6T20A9037008,True,205.92
P002269,Frontignan,Onduleur 13,Onduleur 13,13,6T20A9036982,HUAWEI/HUAWEI/SUN2000-185KTL-H1,6T20A9036982,True,205.92
P002269,Frontignan,Onduleur 14,Onduleur 14,14,6T20A9037149,HUAWEI/HUAWEI/SUN2000-185KTL-H1,6T20A9037149,True,205.92
P002269,Frontignan,Onduleur 15,Onduleur 15,15,6T20A9037147,HUAWEI/HUAWEI/SUN2000-185KTL-H1,6T20A9037147,True,205.92
P002269,Frontignan,Onduleur 16,Onduleur 16,16,6T20A9002516,HUAWEI/HUAWEI/SUN2000-185KTL-H1,6T20A9002516,True,205.92
P002269,Frontignan,Onduleur 17,Onduleur 17,17,6T1979044454,HUAWEI/HUAWEI/SUN2000-185KTL-H1,6T1979044454,True,205.92
P002269,Frontignan,Onduleur 18,Onduleur 18,18,6T20A9002673,HUAWEI/HUAWEI/SUN2000-185KTL-H1,6T20A9002673,True,205.92
P002269,Frontignan,Onduleur 19,Onduleur 19,19,6T20A9036946,HUAWEI/HUAWEI/SUN2000-185KTL-H1,6T20A9036946,True,205.92
P002269,Frontignan,Onduleur 20,Onduleur 20,20,6T20A9037022,HUAWEI/HUAWEI/SUN2000-185KTL-H1,6T20A9037022,True,205.92
P002269,Frontignan,Onduleur 21,Onduleur 21,21,6T20A9036953,HUAWEI/HUAWEI/SUN2000-185KTL-H1,6T20A9036953,True,205.92
P002269,Frontignan,Onduleur 22,Onduleur 22,22,ES2090007855,HUAWEI/HUAWEI/SUN2000-185KTL-H1,ES2090007855,True,205.92
P002269,Frontignan,Onduleur 23,Onduleur 23,23,ES2090007857,HUAWEI/HUAWEI/SUN2000-185KTL-H1,ES2090007857,True,228.8
P002269,Frontignan,Onduleur 24,Onduleur 24,24,ES2090007438,HUAWEI/HUAWEI/SUN2000-185KTL-H1,ES2090007438,True,217.36
P002280,Fournier,Onduleur 01,Onduleur 01,1,1,KACO/Blueplanet/155 TL3,1,True,1230.39
P002280,Fournier,Onduleur 02,Onduleur 02,2,2,KACO/Blueplanet/155 TL3,2,True,1230.39
P002280,Fournier,Onduleur 03,Onduleur 03,3,3,KACO/Blueplanet/155 TL3,3,True,621.81
P002280,Fournier,Onduleur 04,Onduleur 04,4,4,KACO/Blueplanet/155 TL3,4,True,143.0
P002280,Fournier,Onduleur 05,Onduleur 05,5,5,KACO/Blueplanet/155 TL3,5,True,143.0
P002280,Fournier,Onduleur 06,Onduleur 06,6,6,KACO/Blueplanet/155 TL3,6,True,143.0
P002280,Fournier,Onduleur 07,Onduleur 07,7,7,KACO/Blueplanet/155 TL3,7,True,143.0
P002280,Fournier,Onduleur 08,Onduleur 08,8,8,KACO/Blueplanet/155 TL3,8,True,143.0
P002280,Fournier,Onduleur 09,Onduleur 09,9,9,KACO/Blueplanet/155 TL3,9,True,143.0
P002280,Fournier,Onduleur 10,Onduleur 10,10,10,KACO/Blueplanet/155 TL3,10,True,143.0
P002280,Fournier,Onduleur 11,Onduleur 11,11,11,KACO/Blueplanet/155 TL3,11,True,143.0
P002280,Fournier,Onduleur 12,Onduleur 12,12,12,KACO/Blueplanet/155 TL3,12,True,143.0
P002281,Brins Verts,Onduleur 1,Onduleur 1,1,1,KACO/Blueplanet/155 TL3,1,True,1230.39
